stat_id,player_id,player_name,age,gender,country,game_id,game_name,total_games_played,total_wins,total_losses,total_moves,total_time_played_minutes,win_ratio,rating,last_played
343ae6aa-ba61-11ef-9d4e-00155d326b4e,d14973f7-ba60-11ef-9d4e-00155d326b4e,"John Williams",28,Female,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",11,7,3,228,328,63.64,2,"2024-11-10 00:12:00"
343ae7d4-ba61-11ef-9d4e-00155d326b4e,d14a47f9-ba60-11ef-9d4e-00155d326b4e,"Abigail Martinez",33,Male,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",24,10,10,779,957,41.67,2,"2024-12-09 10:20:00"
343aec52-ba61-11ef-9d4e-00155d326b4e,d0f413a6-ba60-11ef-9d4e-00155d326b4e,"Evelyn Johnson",36,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",50,17,27,1452,1695,34.00,3,"2024-12-12 22:20:00"
343aeda2-ba61-11ef-9d4e-00155d326b4e,d16264c9-ba60-11ef-9d4e-00155d326b4e,"Evelyn Jones",28,Non-Binary,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",56,23,26,1463,1871,41.07,3,"2024-12-10 00:45:00"
343aef26-ba61-11ef-9d4e-00155d326b4e,d1098aa9-ba60-11ef-9d4e-00155d326b4e,"Michael Taylor",36,Female,Brazil,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",12,5,5,241,447,41.67,1,"2024-09-15 22:11:00"
343af3ac-ba61-11ef-9d4e-00155d326b4e,d10d0f8d-ba60-11ef-9d4e-00155d326b4e,"Isabella Martinez",32,Male,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",15,4,7,453,525,26.67,1,"2024-10-22 12:36:00"
343afbd1-ba61-11ef-9d4e-00155d326b4e,d10a7c57-ba60-11ef-9d4e-00155d326b4e,"Isabella Williams",38,Non-Binary,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",48,23,23,1484,1624,47.92,3,"2024-12-12 14:22:00"
343afe2c-ba61-11ef-9d4e-00155d326b4e,d0d27733-ba60-11ef-9d4e-00155d326b4e,"Evelyn Davis",26,Male,Brazil,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",37,21,14,1036,1318,56.76,3,"2024-12-09 13:35:00"
343affdd-ba61-11ef-9d4e-00155d326b4e,d152933d-ba60-11ef-9d4e-00155d326b4e,"Joseph Hernandez",46,Non-Binary,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",30,10,19,865,1020,33.33,2,"2024-12-08 18:20:00"
343b02bc-ba61-11ef-9d4e-00155d326b4e,d12c9adf-ba60-11ef-9d4e-00155d326b4e,"Michael Moore",51,Non-Binary,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",50,31,16,1280,1589,62.00,4,"2024-12-08 03:36:00"
343b0353-ba61-11ef-9d4e-00155d326b4e,d11a0c5a-ba60-11ef-9d4e-00155d326b4e,"David Wilson",43,Male,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",45,22,16,1240,1629,48.89,3,"2024-11-22 17:23:00"
343b0598-ba61-11ef-9d4e-00155d326b4e,d166a085-ba60-11ef-9d4e-00155d326b4e,"Emily Martinez",22,Non-Binary,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",5,3,1,141,207,60.00,1,"2024-12-12 22:20:00"
343b0ced-ba61-11ef-9d4e-00155d326b4e,d0f3133e-ba60-11ef-9d4e-00155d326b4e,"Abigail Miller",48,Non-Binary,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",12,6,5,365,480,50.00,2,"2024-11-22 04:46:00"
343b13bb-ba61-11ef-9d4e-00155d326b4e,d1314c91-ba60-11ef-9d4e-00155d326b4e,"John Wilson",19,Non-Binary,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",13,8,4,393,464,61.54,2,"2024-12-12 04:06:00"
343b14d9-ba61-11ef-9d4e-00155d326b4e,d14324a1-ba60-11ef-9d4e-00155d326b4e,"Sophia Gonzales",55,Non-Binary,Japan,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",8,6,2,258,352,75.00,2,"2024-10-17 06:58:00"
343b156a-ba61-11ef-9d4e-00155d326b4e,d0da56fa-ba60-11ef-9d4e-00155d326b4e,"Anthony Johnson",55,Non-Binary,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",12,4,8,345,411,33.33,1,"2024-09-17 10:37:00"
343b16bf-ba61-11ef-9d4e-00155d326b4e,d16a2164-ba60-11ef-9d4e-00155d326b4e,"Daniel Garcia",18,Male,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",38,12,19,1135,1367,31.58,2,"2024-12-02 01:12:00"
343b23bc-ba61-11ef-9d4e-00155d326b4e,d171ca1d-ba60-11ef-9d4e-00155d326b4e,"Olivia Garcia",43,Male,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",11,4,6,305,423,36.36,1,"2024-11-27 13:08:00"
343b2655-ba61-11ef-9d4e-00155d326b4e,d14574e0-ba60-11ef-9d4e-00155d326b4e,"Emily Gonzales",53,Female,Brazil,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",45,23,18,1351,1640,51.11,3,"2024-11-09 13:44:00"
343b2846-ba61-11ef-9d4e-00155d326b4e,d12e1d5f-ba60-11ef-9d4e-00155d326b4e,"Ava Williams",46,Female,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",42,18,15,1322,1626,42.86,3,"2024-11-21 17:58:00"
343b2968-ba61-11ef-9d4e-00155d326b4e,d0fd7f80-ba60-11ef-9d4e-00155d326b4e,"Charles Martin",44,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",29,13,16,813,1093,44.83,2,"2024-10-18 00:08:00"
343b33a2-ba61-11ef-9d4e-00155d326b4e,d132fc43-ba60-11ef-9d4e-00155d326b4e,"Charles Hernandez",34,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",12,7,1,378,341,58.33,2,"2024-10-03 06:51:00"
343b3467-ba61-11ef-9d4e-00155d326b4e,d15773ac-ba60-11ef-9d4e-00155d326b4e,"Amelia Martin",42,Male,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",10,4,5,261,398,40.00,1,"2024-10-25 02:37:00"
343b39c5-ba61-11ef-9d4e-00155d326b4e,d1843980-ba60-11ef-9d4e-00155d326b4e,"Michael Brown",28,Non-Binary,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",38,22,13,1059,1488,57.89,3,"2024-11-28 11:06:00"
343b3a26-ba61-11ef-9d4e-00155d326b4e,d0fbd0bc-ba60-11ef-9d4e-00155d326b4e,"Emily Jones",23,Male,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",13,6,7,345,356,46.15,1,"2024-09-22 21:04:00"
343b3ab3-ba61-11ef-9d4e-00155d326b4e,d10f1e52-ba60-11ef-9d4e-00155d326b4e,"Joseph Williams",41,Female,Japan,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",27,11,12,798,974,40.74,2,"2024-12-12 09:13:00"
343b463d-ba61-11ef-9d4e-00155d326b4e,d14dddd8-ba60-11ef-9d4e-00155d326b4e,"Abigail Anderson",46,Female,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",27,10,14,756,1017,37.04,2,"2024-11-29 05:54:00"
343b48ad-ba61-11ef-9d4e-00155d326b4e,d164c508-ba60-11ef-9d4e-00155d326b4e,"Matthew Hernandez",28,Female,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",18,7,8,432,724,38.89,2,"2024-12-02 04:43:00"
343b4a32-ba61-11ef-9d4e-00155d326b4e,d0d98373-ba60-11ef-9d4e-00155d326b4e,"Abigail Martin",19,Female,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",31,13,16,854,1073,41.94,2,"2024-12-02 23:14:00"
343b4ee9-ba61-11ef-9d4e-00155d326b4e,d14637b6-ba60-11ef-9d4e-00155d326b4e,"John Garcia",24,Female,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",12,6,5,388,429,50.00,2,"2024-11-23 12:12:00"
343b52a5-ba61-11ef-9d4e-00155d326b4e,d0de326a-ba60-11ef-9d4e-00155d326b4e,"Sophia Thomas",44,Non-Binary,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",10,4,5,311,409,40.00,1,"2024-06-10 09:37:00"
343b55a8-ba61-11ef-9d4e-00155d326b4e,d15fa65c-ba60-11ef-9d4e-00155d326b4e,"Michael Martin",45,Male,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",9,5,3,210,398,55.56,2,"2024-11-09 08:45:00"
343b5e15-ba61-11ef-9d4e-00155d326b4e,d0f1619c-ba60-11ef-9d4e-00155d326b4e,"John Rodriguez",48,Non-Binary,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",23,15,7,598,709,65.22,3,"2024-12-01 07:09:00"
343b5fa1-ba61-11ef-9d4e-00155d326b4e,d15034ff-ba60-11ef-9d4e-00155d326b4e,"Isabella Martin",51,Non-Binary,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",30,10,15,852,1129,33.33,2,"2024-12-11 11:55:00"
343b61e1-ba61-11ef-9d4e-00155d326b4e,d15e1b12-ba60-11ef-9d4e-00155d326b4e,"Abigail Wilson",36,Male,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",48,20,23,1375,1593,41.67,3,"2024-12-08 08:10:00"
343b6271-ba61-11ef-9d4e-00155d326b4e,d124b126-ba60-11ef-9d4e-00155d326b4e,"David Davis",21,Female,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",7,4,2,196,298,57.14,1,"2024-12-04 17:27:00"
343b641c-ba61-11ef-9d4e-00155d326b4e,d12ad8f9-ba60-11ef-9d4e-00155d326b4e,"Amelia Johnson",48,Non-Binary,Japan,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",25,8,15,672,880,32.00,2,"2024-11-07 01:23:00"
343b6a6e-ba61-11ef-9d4e-00155d326b4e,d17a0374-ba60-11ef-9d4e-00155d326b4e,"Ava Jackson",45,Male,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",52,29,18,1452,1810,55.77,3,"2024-12-10 23:36:00"
343b6be8-ba61-11ef-9d4e-00155d326b4e,d0fca9c8-ba60-11ef-9d4e-00155d326b4e,"Olivia Wilson",37,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",18,6,11,554,561,33.33,1,"2024-11-02 09:45:00"
343b705f-ba61-11ef-9d4e-00155d326b4e,d12fad62-ba60-11ef-9d4e-00155d326b4e,"Olivia Johnson",41,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",10,5,5,298,369,50.00,1,"2024-10-26 03:45:00"
343b74ae-ba61-11ef-9d4e-00155d326b4e,d0c9deac-ba60-11ef-9d4e-00155d326b4e,"Sophia Taylor",18,Female,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",40,19,17,1226,1479,47.50,3,"2024-12-12 14:22:00"
343b771b-ba61-11ef-9d4e-00155d326b4e,d119264c-ba60-11ef-9d4e-00155d326b4e,"Emily Garcia",26,Female,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",17,9,8,457,488,52.94,2,"2024-11-02 09:45:00"
343b79e9-ba61-11ef-9d4e-00155d326b4e,d1217466-ba60-11ef-9d4e-00155d326b4e,"Mia Johnson",22,Female,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",43,15,23,1286,1600,34.88,3,"2024-12-02 04:43:00"
343b7b66-ba61-11ef-9d4e-00155d326b4e,d111ab56-ba60-11ef-9d4e-00155d326b4e,"Emily Garcia",25,Non-Binary,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",15,5,8,503,552,33.33,1,"2024-08-30 19:39:00"
343b7e5b-ba61-11ef-9d4e-00155d326b4e,d12ee58c-ba60-11ef-9d4e-00155d326b4e,"Amelia Wilson",51,Male,Japan,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",43,20,19,1321,1558,46.51,3,"2024-12-10 00:44:00"
343b8245-ba61-11ef-9d4e-00155d326b4e,d146fa5a-ba60-11ef-9d4e-00155d326b4e,"Michael Garcia",54,Female,Japan,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",8,3,4,262,288,37.50,1,"2024-09-01 11:59:00"
343b87ec-ba61-11ef-9d4e-00155d326b4e,d185125f-ba60-11ef-9d4e-00155d326b4e,"Mia Hernandez",33,Non-Binary,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",48,21,24,1495,1629,43.75,3,"2024-11-07 21:02:00"
343b9144-ba61-11ef-9d4e-00155d326b4e,d0ede574-ba60-11ef-9d4e-00155d326b4e,"Charles Garcia",29,Non-Binary,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",14,9,3,403,434,64.29,2,"2024-11-04 15:53:00"
343b949c-ba61-11ef-9d4e-00155d326b4e,d13f32ec-ba60-11ef-9d4e-00155d326b4e,"Michael Davis",30,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",52,22,22,1550,1805,42.31,3,"2024-11-18 11:18:00"
343bc5e2-ba61-11ef-9d4e-00155d326b4e,d17d142b-ba60-11ef-9d4e-00155d326b4e,"David Anderson",52,Male,USA,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",43,18,22,1064,1618,41.86,3,"2024-11-26 01:12:00"
343bc807-ba61-11ef-9d4e-00155d326b4e,d11ba766-ba60-11ef-9d4e-00155d326b4e,"Ava Taylor",30,Female,Japan,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",14,5,5,456,572,35.71,1,"2024-12-10 00:44:00"
343bec54-ba61-11ef-9d4e-00155d326b4e,d161617b-ba60-11ef-9d4e-00155d326b4e,"Michael Jackson",18,Male,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",43,21,18,1336,1595,48.84,3,"2024-11-29 09:36:00"
343c384a-ba61-11ef-9d4e-00155d326b4e,d0fe79c3-ba60-11ef-9d4e-00155d326b4e,"Michael Johnson",47,Non-Binary,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",13,5,7,378,421,38.46,1,"2024-11-18 16:04:00"
343c4905-ba61-11ef-9d4e-00155d326b4e,d147be25-ba60-11ef-9d4e-00155d326b4e,"Amelia Lopez",30,Non-Binary,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",49,23,20,1511,1651,46.94,3,"2024-12-12 08:00:00"
343c74a2-ba61-11ef-9d4e-00155d326b4e,d1371dea-ba60-11ef-9d4e-00155d326b4e,"Charles Thomas",44,Female,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",31,15,14,837,948,48.39,3,"2024-12-08 00:01:00"
343c9881-ba61-11ef-9d4e-00155d326b4e,d105390d-ba60-11ef-9d4e-00155d326b4e,"Michael Johnson",57,Non-Binary,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",48,25,21,1544,1599,52.08,3,"2024-12-07 09:01:00"
343cbaaf-ba61-11ef-9d4e-00155d326b4e,d1107d11-ba60-11ef-9d4e-00155d326b4e,"Anthony Lopez",32,Male,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",16,3,11,450,388,18.75,1,"2024-10-23 06:27:00"
343cd4fa-ba61-11ef-9d4e-00155d326b4e,d18930a8-ba60-11ef-9d4e-00155d326b4e,"Amelia Gonzales",39,Non-Binary,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",38,18,17,1093,1361,47.37,3,"2024-12-08 04:17:00"
343cd7a4-ba61-11ef-9d4e-00155d326b4e,d13e705d-ba60-11ef-9d4e-00155d326b4e,"Michael Martinez",54,Male,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",23,9,12,633,817,39.13,2,"2024-11-17 12:26:00"
343cdc3e-ba61-11ef-9d4e-00155d326b4e,d11408f0-ba60-11ef-9d4e-00155d326b4e,"Ava Brown",20,Female,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",14,7,7,377,437,50.00,2,"2024-12-01 21:00:00"
343cdd62-ba61-11ef-9d4e-00155d326b4e,d173e3c2-ba60-11ef-9d4e-00155d326b4e,"David Brown",20,Non-Binary,USA,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",8,4,3,260,306,50.00,1,"2024-12-12 03:09:00"
343cf3b4-ba61-11ef-9d4e-00155d326b4e,d154e70a-ba60-11ef-9d4e-00155d326b4e,"Harper Davis",30,Non-Binary,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",22,8,12,657,694,36.36,2,"2024-11-04 08:34:00"
343cfdf0-ba61-11ef-9d4e-00155d326b4e,d129fdbd-ba60-11ef-9d4e-00155d326b4e,"Matthew Jackson",32,Male,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",19,6,11,568,554,31.58,1,"2024-11-23 19:35:00"
343d46ff-ba61-11ef-9d4e-00155d326b4e,d16837c8-ba60-11ef-9d4e-00155d326b4e,"Mia Gonzales",54,Female,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",48,29,12,1539,1583,60.42,3,"2024-12-10 23:36:00"
343d491b-ba61-11ef-9d4e-00155d326b4e,d10c304f-ba60-11ef-9d4e-00155d326b4e,"Emily Jackson",41,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",13,9,4,356,418,69.23,2,"2024-10-13 04:08:00"
343d8eee-ba61-11ef-9d4e-00155d326b4e,d1584720-ba60-11ef-9d4e-00155d326b4e,"Charlotte Taylor",47,Female,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",29,8,15,812,1019,27.59,2,"2024-11-16 16:09:00"
343d907f-ba61-11ef-9d4e-00155d326b4e,d11768ae-ba60-11ef-9d4e-00155d326b4e,"David Williams",52,Male,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",9,3,6,237,303,33.33,1,"2024-07-07 14:13:00"
343dc2c4-ba61-11ef-9d4e-00155d326b4e,d11ef95e-ba60-11ef-9d4e-00155d326b4e,"Abigail Rodriguez",18,Female,Brazil,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",13,8,4,338,381,61.54,2,"2024-12-02 13:30:00"
343ddf24-ba61-11ef-9d4e-00155d326b4e,d170013b-ba60-11ef-9d4e-00155d326b4e,"Harper Martinez",45,Female,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",35,14,21,1137,1228,40.00,3,"2024-12-12 04:06:00"
343ddf85-ba61-11ef-9d4e-00155d326b4e,d0f5c9b2-ba60-11ef-9d4e-00155d326b4e,"Emily Moore",28,Male,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",39,23,14,1108,1340,58.97,3,"2024-11-27 14:23:00"
343e0f34-ba61-11ef-9d4e-00155d326b4e,d1659dab-ba60-11ef-9d4e-00155d326b4e,"Sophia Gonzales",55,Male,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",54,23,29,1566,1784,42.59,3,"2024-12-11 11:55:00"
343e1ff4-ba61-11ef-9d4e-00155d326b4e,d13ac660-ba60-11ef-9d4e-00155d326b4e,"Daniel Anderson",27,Male,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",12,7,4,322,389,58.33,2,"2024-11-06 21:13:00"
343e2c77-ba61-11ef-9d4e-00155d326b4e,d10243ad-ba60-11ef-9d4e-00155d326b4e,"Ava Garcia",37,Female,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",50,22,22,1519,1711,44.00,3,"2024-11-17 01:02:00"
343e2e2a-ba61-11ef-9d4e-00155d326b4e,d1045462-ba60-11ef-9d4e-00155d326b4e,"Thomas Jackson",32,Female,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",12,3,8,332,470,25.00,1,"2024-11-26 01:12:00"
343e3885-ba61-11ef-9d4e-00155d326b4e,d133c41a-ba60-11ef-9d4e-00155d326b4e,"Joseph Davis",18,Female,Japan,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",9,4,5,293,351,44.44,1,"2024-11-19 17:37:00"
343e6661-ba61-11ef-9d4e-00155d326b4e,d150f5f6-ba60-11ef-9d4e-00155d326b4e,"Robert Rodriguez",44,Non-Binary,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",21,11,10,549,720,52.38,2,"2024-11-17 12:26:00"
343e6812-ba61-11ef-9d4e-00155d326b4e,d15bb147-ba60-11ef-9d4e-00155d326b4e,"Matthew Martin",48,Male,Brazil,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",24,11,10,556,741,45.83,2,"2024-11-23 22:21:00"
343e6ed6-ba61-11ef-9d4e-00155d326b4e,d141989d-ba60-11ef-9d4e-00155d326b4e,"Olivia Wilson",40,Female,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",11,9,2,318,397,81.82,2,"2024-12-03 00:23:00"
343e75e6-ba61-11ef-9d4e-00155d326b4e,d16c4b2c-ba60-11ef-9d4e-00155d326b4e,"Ava Thomas",50,Male,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",14,8,5,513,564,57.14,2,"2024-12-07 04:53:00"
343e7f80-ba61-11ef-9d4e-00155d326b4e,d125965f-ba60-11ef-9d4e-00155d326b4e,"Mia Jones",55,Female,USA,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",34,14,16,1185,1269,41.18,3,"2024-11-05 07:13:00"
343ec98c-ba61-11ef-9d4e-00155d326b4e,d185d666-ba60-11ef-9d4e-00155d326b4e,"Ava Rodriguez",27,Female,Germany,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",27,10,14,795,942,37.04,2,"2024-11-18 03:43:00"
343ecabf-ba61-11ef-9d4e-00155d326b4e,d182a620-ba60-11ef-9d4e-00155d326b4e,"Isabella Moore",30,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",13,7,4,395,427,53.85,2,"2024-10-30 06:30:00"
343f3f42-ba61-11ef-9d4e-00155d326b4e,d14eab22-ba60-11ef-9d4e-00155d326b4e,"David Wilson",36,Non-Binary,Spain,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",49,18,20,1274,1681,36.73,3,"2024-12-10 21:35:00"
343f4a75-ba61-11ef-9d4e-00155d326b4e,d1224a65-ba60-11ef-9d4e-00155d326b4e,"Evelyn Thomas",18,Non-Binary,Brazil,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",10,6,2,406,415,60.00,2,"2024-11-30 23:38:00"
343f6b31-ba61-11ef-9d4e-00155d326b4e,d1793377-ba60-11ef-9d4e-00155d326b4e,"Joseph Gonzales",24,Male,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",44,21,20,1335,1580,47.73,3,"2024-12-12 02:01:00"
343f7488-ba61-11ef-9d4e-00155d326b4e,d17f8172-ba60-11ef-9d4e-00155d326b4e,"Sophia Taylor",56,Non-Binary,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",13,9,4,330,485,69.23,2,"2024-11-21 17:58:00"
343f8951-ba61-11ef-9d4e-00155d326b4e,d108b5b1-ba60-11ef-9d4e-00155d326b4e,"Charlotte Gonzales",45,Non-Binary,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",34,15,18,1060,1168,44.12,3,"2024-12-05 00:23:00"
343f89e7-ba61-11ef-9d4e-00155d326b4e,d0f24352-ba60-11ef-9d4e-00155d326b4e,"Anthony Garcia",48,Non-Binary,Italy,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",48,17,28,1402,1570,35.42,3,"2024-12-03 10:50:00"
343f8b15-ba61-11ef-9d4e-00155d326b4e,d14b510b-ba60-11ef-9d4e-00155d326b4e,"Charles Anderson",33,Non-Binary,Australia,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",9,4,5,319,328,44.44,1,"2024-06-30 16:59:00"
343f8cdf-ba61-11ef-9d4e-00155d326b4e,d144a0ff-ba60-11ef-9d4e-00155d326b4e,"Sophia Jackson",40,Non-Binary,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",8,3,5,259,245,37.50,1,"2024-09-05 13:12:00"
343f992a-ba61-11ef-9d4e-00155d326b4e,d15ee3cd-ba60-11ef-9d4e-00155d326b4e,"Michael Thomas",33,Non-Binary,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",7,3,4,196,163,42.86,1,"2024-12-06 05:09:00"
343f9bc9-ba61-11ef-9d4e-00155d326b4e,d12d63f1-ba60-11ef-9d4e-00155d326b4e,"Charlotte Anderson",26,Non-Binary,Canada,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",41,21,18,1184,1344,51.22,3,"2024-12-07 03:29:00"
343fa79f-ba61-11ef-9d4e-00155d326b4e,d13074a1-ba60-11ef-9d4e-00155d326b4e,"John Rodriguez",52,Male,France,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",8,5,2,234,261,62.50,2,"2024-11-06 11:11:00"
343fa8c9-ba61-11ef-9d4e-00155d326b4e,d0faee23-ba60-11ef-9d4e-00155d326b4e,"Evelyn Lopez",25,Male,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",23,7,11,575,814,30.43,2,"2024-12-12 02:01:00"
343facf7-ba61-11ef-9d4e-00155d326b4e,d17ea9ef-ba60-11ef-9d4e-00155d326b4e,"Emily Johnson",26,Male,UK,d0ac1d95-ba60-11ef-9d4e-00155d326b4e,"connect four",9,5,3,280,291,55.56,1,"2024-09-04 02:16:00"
343fba39-ba61-11ef-9d4e-00155d326b4e,d137de99-ba60-11ef-9d4e-00155d326b4e,"Amelia Martinez",48,Female,Spain,d0ac1def-ba60-11ef-9d4e-00155d326b4e,"tic tac toe",34,18,11,1095,1247,52.94,3,"2024-11-25 00:58:00"
343fbd0d-ba61-11ef-9d4e-00155d326b4e,d106fb31-ba60-11ef-9d4e-00155d326b4e,"Amelia Martinez",46,Female,Australia,d0ac1def-ba60-11ef-9d4e-00155d326b4e,"tic tac toe",41,29,8,1184,1352,70.73,3,"2024-12-05 10:24:00"
343fbd6f-ba61-11ef-9d4e-00155d326b4e,d0ce4c35-ba60-11ef-9d4e-00155d326b4e,"Charlotte Brown",35,Non-Binary,Australia,d0ac1def-ba60-11ef-9d4e-00155d326b4e,"tic tac toe",28,13,11,833,788,46.43,2,"2024-12-10 00:15:00"
343fbf58-ba61-11ef-9d4e-00155d326b4e,d18a13c3-ba60-11ef-9d4e-00155d326b4e,"Emily Hernandez",34,Female,Italy,d0ac1def-ba60-11ef-9d4e-00155d326b4e,"tic tac toe",32,13,15,977,1108,40.63,2,"2024-11-22 17:18:00"
